CN,Realization,diameter,H,albedo,taxonomy,density,porosity,strength,base_density,mass,a,b,c
NA,475013,146.66309353628108,22.047136789210164,0.1246101915773237,S,2009.9324464671315,0.3783498918518039,986385.446895152,3233.2214217004216,3320034579.960343,116.83795611297464,114.68993803453704,235.42536615066248
NA,527889,149.65346288689165,21.81112113911328,0.1487400643539382,S,2172.2599524967172,0.32116464084349994,2240509.9035258396,3199.980559639528,3812156573.702563,118.68817975494798,119.24224954292686,236.82234755598049
NA,640458,151.59521889779373,21.51233418179172,0.1908733431433327,S,2263.9073656478804,0.34658609843696536,462134.2358040306,3464.7370682386404,4129655160.417581,113.01646500006864,126.75325050943536,243.19558643425273
NA,483285,147.6580139636126,21.95738255146408,0.1335312442457536,S,2701.4401344256876,0.16645653218587958,8419011.83824714,3240.910928748477,4553706528.653272,111.9880205874805,120.28650535246156,238.99157545475623
NA,786631,148.00805738613343,21.162591891439774,0.276339195090509,S,1439.004620404425,0.5361221387660855,125853.1877627653,3102.1196324753987,2442962982.397353,121.34740699461926,118.8975055504544,224.7257464792008
NA,659204,151.55373965393596,21.475579777483876,0.19755350366334895,S,1595.5969934012685,0.5351784269893212,182977.68757888203,3432.7085618390847,2908183481.5310197,113.33327590872338,119.45607439666551,257.1190712710179
NA,544768,150.17363558886512,21.808602281437793,0.1480545162563445,S,2727.423793601702,0.22050570966195115,5328300.6685379585,3498.9657107287862,4836512690.968356,117.5011776375364,116.4860234942078,247.4372300487752
NA,578018,154.16386011978574,21.562247054988095,0.17627307785132434,S,2281.9914048612886,0.3099458756839396,2128082.2903499356,3306.9745175757907,4377844736.8352165,120.46863039681764,120.7613558594464,251.85221513159388
NA,546696,150.7117950012284,21.676792894799604,0.1659733344581211,S,1953.9514471453203,0.3990174915998649,329428.70618577435,3251.261758594106,3502306235.8185635,119.49845655330762,121.7769974611738,235.2416242273409
NA,420007,152.07304289547704,22.023439902571596,0.11845940006165764,S,1933.801604038162,0.44929220606271336,141222.29758052225,3511.483994465455,3560961239.6589956,116.70274653202648,124.5432513967589,241.96660530141313
NA,536970,153.46955799669541,21.677410769438712,0.15997096678367814,S,2275.1963820053898,0.3756699125542249,320867.6177836224,3644.22030550145,4306101254.6782,122.83821519430454,125.11113137566686,235.1999786078661
NA,641406,150.70320651716622,21.426501088188154,0.20902803637755568,S,3267.0896079512513,0.06381666732372843,5378847.302418567,3489.7968100025955,5855003341.646447,126.67042124631502,116.82691064450192,231.2860139890071
